Epoch,Training Loss,Validation Loss
4033,4.484487448053187e-08,
4034,4.4349530270437754e-08,
4035,4.465233516270928e-08,
4036,4.4873448956650464e-08,
4037,4.502182449073189e-08,
4038,4.4114354835755876e-08,
4039,4.422609833909519e-08,
4040,4.408824594293037e-08,
4041,4.444428824967872e-08,
4042,4.3744748268181866e-08,
4043,4.536088482609557e-08,
4044,4.442602374865601e-08,
4045,4.416629195702626e-08,
4046,4.3993132692321524e-08,
4047,4.471728942689879e-08,
4048,4.385443475030115e-08,
4049,4.393606189978527e-08,
4050,4.442165746354476e-08,
4051,4.409585585563036e-08,
4052,4.444049395146976e-08,
4053,4.445924872698015e-08,
4054,4.442219392331026e-08,
4055,4.330901148819066e-08,
4056,4.425289645837438e-08,
4057,4.3630752344370194e-08,
4058,4.44868746285465e-08,
4059,4.288227373194786e-08,
4060,4.395840846882493e-08,
4061,4.348623505734395e-08,
4062,4.470955161650636e-08,
4063,4.315458568271424e-08,
4064,4.481805149225693e-08,
4065,4.370768635908462e-08,
4066,4.499005967772973e-08,
4067,4.3316525477621326e-08,
4068,4.3828986662219904e-08,
4069,4.303643308389837e-08,
4070,4.316160229222987e-08,
4071,4.3503831648195046e-08,
4072,4.277250909012764e-08,
4073,4.2602106731237654e-08,
4074,4.253656626929114e-08,
4075,4.3436603647251104e-08,
4076,4.3020492057621595e-08,
4077,4.302263789668359e-08,
4078,4.257738339674688e-08,
4079,4.228689221008608e-08,
4080,4.290223998282272e-08,
4081,4.278953724679013e-08,
4082,4.30396802642008e-08,
4083,4.253385554875422e-08,
4084,4.270366105174617e-08,
4085,4.233187667068705e-08,
4086,4.253393370845515e-08,
4087,4.280805399048404e-08,
4088,4.324028424207427e-08,
4089,4.242301088197564e-08,
4090,4.191076286019779e-08,
4091,4.2842430048040114e-08,
4092,4.1680621620798775e-08,
4093,4.203442571792948e-08,
4094,4.23318518016913e-08,
4095,4.1704641517981145e-08,
4096,4.1685240148581215e-08,
4097,4.1548791074319524e-08,
4098,4.209781678810032e-08,
4099,4.1975177111908124e-08,
4100,4.1517868254459245e-08,
4101,4.14158165540357e-08,
4102,4.151775456762152e-08,
4103,4.143939946743558e-08,
4104,4.13198577575713e-08,
4105,4.1818228879719754e-08,
4106,4.167227984908095e-08,
4107,4.1394834227048705e-08,
4108,4.279186072153607e-08,
4109,4.144710175069122e-08,
4110,4.16712495621141e-08,
4111,4.145174159475573e-08,
4112,4.1903849279378846e-08,
4113,4.1985511955999755e-08,
4114,4.067959835651891e-08,
4115,4.0942442325331285e-08,
4116,4.118503937888818e-08,
4117,4.12566443230844e-08,
4118,4.152120780531732e-08,
4119,4.100651906924213e-08,
4120,4.1404696560221055e-08,
4121,4.132675712753553e-08,
4122,4.129092445737115e-08,
4123,4.1099955438994584e-08,
4124,4.1519914617538234e-08,
4125,4.042303913820433e-08,
4126,4.1400280537118306e-08,
4127,4.002007614190006e-08,
4128,4.102174600006947e-08,
4129,4.0266254330845186e-08,
4130,4.0098942832855755e-08,
4131,4.062867375864698e-08,
4132,4.0334768414140854e-08,
4133,4.271149123269424e-08,
4134,4.073897841294638e-08,
4135,4.132716924232227e-08,
4136,3.984847296578664e-08,
4137,4.0319218186368744e-08,
4138,4.056195024304543e-08,
4139,4.039099010810787e-08,
4140,4.087601723767875e-08,
4141,4.013236321043223e-08,
4142,4.0577159410304375e-08,
4143,3.959799244057649e-08,
4144,4.055341307207527e-08,
4145,3.9661475881302977e-08,
4146,3.967167572227481e-08,
4147,3.990797381447919e-08,
4148,3.972857953726816e-08,
4149,3.9921737027270865e-08,
4150,4.118713903267235e-08,
4151,3.907724632767895e-08,
4152,4.075263859704137e-08,
4153,3.9787359185083915e-08,
4154,4.168613543242827e-08,
4155,4.0130071710109405e-08,
4156,4.106644269086246e-08,
4157,3.9254736350358144e-08,
4158,4.196810721168731e-08,
4159,4.073713455454708e-08,
4160,4.081755733409409e-08,
4161,4.0327925887595484e-08,
4162,3.94627832633887e-08,
4163,3.92230532497706e-08,
4164,3.951610239028014e-08,
4165,3.9215134250980554e-08,
4166,3.9066275547838814e-08,
4167,3.901591227872814e-08,
4168,3.9022054920678784e-08,
4169,3.856991881434624e-08,
4170,3.845780938149801e-08,
4171,3.895814160159716e-08,
4172,3.978560059181291e-08,
4173,3.857132568896304e-08,
4174,3.9002117091513355e-08,
4175,3.9181188071779616e-08,
4176,3.90608150269145e-08,
4177,3.9297415099781574e-08,
4178,3.904299816781531e-08,
4179,3.823413052828073e-08,
4180,3.874643539347744e-08,
4181,3.8579109684633295e-08,
4182,3.845217122488975e-08,
4183,3.8943117175449515e-08,
4184,3.8634876631249426e-08,
4185,3.876184706541608e-08,
4186,3.8001552127298055e-08,
4187,3.833743988934657e-08,
4188,3.818167115809956e-08,
4189,3.776305135261282e-08,
4190,3.829759265272514e-08,
4191,3.777896040446649e-08,
4192,3.820936100851213e-08,
4193,3.7979251743536224e-08,
4194,3.783265967172156e-08,
4195,3.8468073171316064e-08,
4196,3.8031522819892416e-08,
4197,3.786704283470499e-08,
4198,3.7570192290559135e-08,
4199,3.7945365960467825e-08,
4200,3.759780042855709e-08,
4201,3.8495944210126254e-08,
4202,3.729243758243683e-08,
4203,3.7737862612630124e-08,
4204,3.776163737256866e-08,
4205,3.802852077683383e-08,
4206,3.7474141123539084e-08,
4207,3.7389046525504455e-08,
4208,3.7119310292155205e-08,
4209,3.802060177804378e-08,
4210,3.7421504117673976e-08,
4211,3.738011500331595e-08,
4212,3.795785374904881e-08,
4213,3.698563588727666e-08,
4214,3.73170614409446e-08,
4215,3.6932270575107395e-08,
4216,3.703251749698211e-08,
4217,3.691252459248062e-08,
4218,3.721494223896116e-08,
4219,3.6654242308031826e-08,
4220,3.7642870154286356e-08,
4221,3.6717658247198415e-08,
4222,3.7324213053580024e-08,
4223,3.6632769706557156e-08,
4224,3.6961566252102784e-08,
4225,3.671941328775574e-08,
4226,3.932770553660703e-08,
4227,3.836685635860704e-08,
4228,3.803947379310557e-08,
4229,3.671294024343297e-08,
4230,3.6711643502940206e-08,
4231,3.762754374747601e-08,
4232,3.619283361899761e-08,
4233,3.734421127887799e-08,
4234,3.6301752714962277e-08,
4235,3.6889350241153807e-08,
4236,3.7616132431139704e-08,
4237,3.705967799305654e-08,
4238,3.738692200272453e-08,
4239,3.6677853643141134e-08,
4240,3.6123719127090226e-08,
4241,3.6296540883995476e-08,
4242,3.647086188607318e-08,
4243,3.6287566729242826e-08,
4244,3.628720435244759e-08,
4245,3.597058295667921e-08,
4246,3.6195839214769876e-08,
4247,3.628427336366258e-08,
4248,3.651224744771753e-08,
4249,3.545309823493881e-08,
4250,3.611136278891536e-08,
4251,3.585867602851067e-08,
4252,3.6663216462784476e-08,
4253,3.596084496848562e-08,
4254,3.582093910381445e-08,
4255,3.6084156107563103e-08,
4256,3.6079086385143455e-08,
4257,3.6112048462655366e-08,
4258,3.5535919096219004e-08,
4259,3.653321911656349e-08,
4260,3.5761196670591744e-08,
4261,3.53389069118748e-08,
4262,3.566194806126077e-08,
4263,3.537424930755151e-08,
4264,3.522417557633162e-08,
4265,3.508138135543959e-08,
4266,3.547147642279924e-08,
4267,3.5582182533744344e-08,
4268,3.493476796734285e-08,
4269,3.576337448407685e-08,
4270,3.527990344309728e-08,
4271,3.5506005247043504e-08,
4272,3.50230600076884e-08,
4273,3.491755151685538e-08,
4274,3.4742708265866895e-08,
4275,3.481947175032474e-08,
4276,3.4956997296831105e-08,
4277,3.551312133254214e-08,
4278,3.556651861913451e-08,
4279,3.5181624724600624e-08,
4280,3.520302627180172e-08,
4281,3.442000817699409e-08,
4282,3.493833133916269e-08,
4283,3.508731083456951e-08,
4284,3.527520320290023e-08,
4285,3.5173979284763845e-08,
4286,3.466971065790858e-08,
4287,3.5157512456862605e-08,
4288,3.4622132716322085e-08,
4289,3.448504060088453e-08,
4290,3.4593345077382764e-08,
4291,3.4466399512211865e-08,
4292,3.422690042498289e-08,
4293,3.449603624972042e-08,
4294,3.590831809674455e-08,
4295,3.3913664765350404e-08,
4296,3.520067792806003e-08,
4297,3.366654865999408e-08,
4298,3.4989430020004875e-08,
4299,3.4227205958359264e-08,
4300,3.5534160502948e-08,
4301,3.473157761391121e-08,
4302,3.4093478262775534e-08,
4303,3.454945840530854e-08,
4304,3.5052959646009185e-08,
4305,3.417059346588758e-08,
4306,3.418687199996384e-08,
4307,3.4072858312583776e-08,
4308,3.405288850899524e-08,
4309,3.4000120052724014e-08,
4310,3.383790669886366e-08,
4311,3.392330327756099e-08,
4312,3.3772387553199223e-08,
4313,3.3777119767819386e-08,
4314,3.37879768608218e-08,
4315,3.379091495503417e-08,
4316,3.384824154295529e-08,
4317,3.3463400939126586e-08,
4318,3.3385859410373087e-08,
4319,3.336250742336233e-08,
4320,3.396804970634548e-08,
4321,3.337755671850573e-08,
4322,3.34505614318914e-08,
4323,3.386821845197119e-08,
4324,3.3205282079507015e-08,
4325,3.327857811541435e-08,
4326,3.4387053204909535e-08,
4327,3.465843789740575e-08,
4328,3.330318421035372e-08,
4329,3.329166986532073e-08,
4330,3.312456087201099e-08,
4331,3.34164411697202e-08,
4332,3.3740008120730636e-08,
4333,3.3537421728624395e-08,
4334,3.529416403580399e-08,
4335,3.3664306897662755e-08,
4336,3.3172881330756354e-08,
4337,3.335474119126047e-08,
4338,3.2786182657673635e-08,
4339,3.268395687427983e-08,
4340,3.409183690905593e-08,
4341,3.269787285375969e-08,
4342,3.356207045612791e-08,
4343,3.380791824270091e-08,
4344,3.4145333671631306e-08,
4345,3.308817753122639e-08,
4346,3.3061308357673624e-08,
4347,3.2542160965931544e-08,
4348,3.3126315912568316e-08,
4349,3.231153300475853e-08,
4350,3.298671202855985e-08,
4351,3.319285468705857e-08,
4352,3.2588982179504455e-08,
4353,3.261754599748201e-08,
4354,3.2757512258285715e-08,
4355,3.275120974421952e-08,
4356,3.236194956457439e-08,
4357,3.257159164604673e-08,
4358,3.2445573339145994e-08,
4359,3.288852923333252e-08,
4360,3.1899880070795916e-08,
4361,3.282784888369861e-08,
4362,3.168041828871537e-08,
4363,3.246509905352468e-08,
4364,3.1770454711477214e-08,
4365,3.2546775941000305e-08,
4366,3.294608319492909e-08,
4367,3.214854871202988e-08,
4368,3.1986608917122794e-08,
4369,3.33281242603789e-08,
4370,3.282808691551509e-08,
4371,3.364536382832739e-08,
4372,3.273776272294526e-08,
4373,3.321263264410845e-08,
4374,3.394208292206713e-08,
4375,3.5231909834010366e-08,
4376,3.261613557015153e-08,
4377,3.2500281577085843e-08,
4378,3.268113246690518e-08,
4379,3.165477480138179e-08,
4380,3.1338558414972795e-08,
4381,3.125591518937654e-08,
4382,3.269692072649377e-08,
4383,3.2157590368342426e-08,
4384,3.20884154803025e-08,
4385,3.1335570582768923e-08,
4386,3.138736204277848e-08,
4387,3.110989865717784e-08,
4388,3.135775727969303e-08,
4389,3.137467885494516e-08,
4390,3.15811199413929e-08,
4391,3.1750520435025464e-08,
4392,3.1086507590316614e-08,
4393,3.172402429640897e-08,
4394,3.073863297231583e-08,
4395,3.0874375056555436e-08,
4396,3.0957664876041235e-08,
4397,3.09167802470256e-08,
4398,3.095446032830296e-08,
4399,3.093534317599733e-08,
4400,3.102637080587556e-08,
4401,3.2191415755278285e-08,
4402,3.075070154068271e-08,
4403,3.087238198418163e-08,
4404,3.1625436491822256e-08,
4405,3.0864903521887754e-08,
4406,3.078861610106287e-08,
4407,3.0879355961133115e-08,
4408,3.1312044512787907e-08,
4409,3.0462391720220694e-08,
4410,3.117314761880152e-08,
4411,3.3140509003715124e-08,
4412,3.067269460643729e-08,
4413,3.187981434393805e-08,
4414,3.0478645385301206e-08,
4415,3.106066159830334e-08,
4416,3.209611065813078e-08,
4417,3.0205395518123623e-08,
4418,3.1413165402227605e-08,
4419,3.0537798068053235e-08,
4420,3.051074770610285e-08,
4421,3.06888985335263e-08,
4422,3.041756713173527e-08,
4423,3.0710143761325526e-08,
4424,3.04239975434939e-08,
4425,3.059975028918416e-08,
4426,3.0116865445961594e-08,
4427,3.001318304995948e-08,
4428,3.0362457437149715e-08,
4429,3.015875904566201e-08,
4430,3.008397087000958e-08,
4431,3.001452242301639e-08,
4432,2.9816710878094455e-08,
4433,3.1319043358735144e-08,
4434,3.0855957788844535e-08,
4435,3.0127882411079554e-08,
4436,3.032124240576195e-08,
4437,2.992545589108886e-08,
4438,2.9748202123869305e-08,
4439,3.0257194083560535e-08,
4440,3.0077998758315516e-08,
4441,2.977934343562083e-08,
4442,2.962514855653353e-08,
4443,3.009472138160163e-08,
4444,2.9376781895962267e-08,
4445,2.9741299201191396e-08,
4446,2.9791621614094765e-08,
4447,2.9733991269154103e-08,
4448,3.0304583731322055e-08,
4449,3.07374641295155e-08,
4450,2.995182057929924e-08,
4451,3.04329290656824e-08,
4452,2.967150436461452e-08,
4453,2.957779088319512e-08,
4454,2.9097961373736325e-08,
4455,2.940058507761023e-08,
4456,2.9025391867776307e-08,
4457,3.052651820212304e-08,
4458,3.067950871127323e-08,
4459,2.912905117113951e-08,
4460,2.9635838671993042e-08,
4461,3.0018799890285663e-08,
4462,3.08562313477978e-08,
4463,2.9413877555839463e-08,
4464,2.9643656418443243e-08,
4465,2.987871283721688e-08,
4466,2.8786823591531174e-08,
4467,2.991529157725381e-08,
4468,2.9767097231570006e-08,
4469,3.0537918860318314e-08,
4470,2.9167676274255427e-08,
4471,2.971160562026398e-08,
4472,3.0893094304929036e-08,
4473,2.9231477682856166e-08,
4474,3.187785324598735e-08,
4475,3.0889783175780394e-08,
4476,3.055656350170466e-08,
4477,3.166467266169093e-08,
4478,2.856028302744562e-08,
4479,3.1828093938202073e-08,
4480,2.903456852720865e-08,
4481,2.9302896109584253e-08,
4482,2.9241141064062504e-08,
4483,2.9144516133783327e-08,
4484,2.83318097871188e-08,
4485,2.827268730243304e-08,
4486,2.9212877450390806e-08,
4487,2.8158591902638364e-08,
4488,2.862651449220266e-08,
4489,2.8346130775958045e-08,
4490,2.8198600787732175e-08,
4491,2.8495664494698758e-08,
4492,2.8426811127246765e-08,
4493,2.8439998800422472e-08,
4494,2.8573062138548266e-08,
4495,2.8784002736870207e-08,
4496,2.8116859951410333e-08,
4497,2.8600588564131613e-08,
4498,2.9071818730130872e-08,
4499,2.791754383224543e-08,
4500,2.8555204423241776e-08,
4501,2.9041066440527175e-08,
4502,2.823688127762125e-08,
4503,2.8594740797416307e-08,
4504,2.7771779542717923e-08,
4505,2.9484422015002565e-08,
4506,2.7718392914266587e-08,
4507,2.7704567528985535e-08,
4508,2.765467321808046e-08,
4509,2.784953245793531e-08,
4510,2.7764894383608407e-08,
4511,2.8414719466240967e-08,
4512,2.7491083187669574e-08,
4513,2.8141021957139856e-08,
4514,2.853703584548839e-08,
4515,2.7619529774369767e-08,
4516,2.8464064882882667e-08,
4517,2.7533246793609578e-08,
4518,2.7734508023513627e-08,
4519,2.8300659593583077e-08,
4520,2.8296131659999446e-08,
4521,2.7830811433204872e-08,
4522,2.78620611027236e-08,
4523,2.784248920306709e-08,
4524,2.7577714334370285e-08,
4525,2.7546198211325645e-08,
4526,2.7510013822507062e-08,
4527,2.763299633556926e-08,
4528,2.7291152449038236e-08,
4529,2.7370584021468858e-08,
4530,2.75205067623574e-08,
4531,2.7253664214299533e-08,
4532,2.7523032741783027e-08,
4533,2.7224633214473215e-08,
4534,2.710732971422658e-08,
4535,2.7375717692734725e-08,
4536,2.6958151266853747e-08,
4537,2.7121147994080275e-08,
4538,2.742492632989979e-08,
4539,2.7722162343479795e-08,
4540,2.760711126370552e-08,
4541,2.77163465511876e-08,
4542,2.72393663180992e-08,
4543,2.7607860886291746e-08,
4544,2.773410834322476e-08,
4545,2.6858375079541474e-08,
4546,2.767336404474463e-08,
4547,2.692858735997561e-08,
4548,2.706642554528571e-08,
4549,2.697670886675496e-08,
4550,2.702117463115883e-08,
4551,2.6855621726440404e-08,
4552,2.8370241267339225e-08,
4553,2.983792413147057e-08,
4554,2.7033811633714322e-08,
4555,2.8450536149193795e-08,
4556,2.6620746496064385e-08,
4557,2.7195396157253526e-08,
4558,2.685596278695357e-08,
4559,2.6214717507855312e-08,
4560,2.650853758723315e-08,
4561,2.7115101275398956e-08,
4562,2.7346578335141203e-08,
4563,2.780090113674305e-08,
4564,2.665709786242587e-08,
4565,2.8072436819570612e-08,
4566,2.642652674467172e-08,
4567,2.7692417248204038e-08,
4568,2.7091461518580218e-08,
4569,2.62144013163379e-08,
4570,2.650824448835465e-08,
4571,2.675907495586216e-08,
4572,2.703763612998955e-08,
4573,2.7038572270043915e-08,
4574,2.6398847552400184e-08,
4575,2.5869868025552023e-08,
4576,2.673852605994398e-08,
4577,2.695349365922084e-08,
4578,2.6668017127917665e-08,
4579,2.6492205762451704e-08,
4580,2.6046327761264365e-08,
4581,2.6421405507903728e-08,
4582,2.6008741826899495e-08,
4583,2.589967529331716e-08,
4584,2.571219326341634e-08,
4585,2.6540124764551365e-08,
4586,2.5590685126530843e-08,
4587,2.5900368072484525e-08,
4588,2.5980748219467387e-08,
4589,2.5878366116671714e-08,
4590,2.5656168745058494e-08,
4591,2.607687932254521e-08,
4592,2.6270335240496934e-08,
4593,2.6863849811320506e-08,
4594,2.660177145230591e-08,
4595,2.5518829716020264e-08,
4596,2.5785743318351706e-08,
4597,2.5524427016421214e-08,
4598,2.5469153897006436e-08,
4599,2.570107859867221e-08,
4600,2.5713566387253195e-08,
4601,2.5990665619701758e-08,
4602,2.6007610287592797e-08,
4603,2.6209058034964983e-08,
4604,2.5896644828549142e-08,
4605,2.5725080732286187e-08,
4606,2.5650837898183454e-08,
4607,2.526077658160375e-08,
4608,2.5700735761802207e-08,
4609,2.55706158469593e-08,
4610,2.5081511978441995e-08,
4611,2.5568997585878606e-08,
4612,2.686464029011404e-08,
4613,2.5179449636425488e-08,
4614,2.6285345455789866e-08,
4615,2.5364165878727363e-08,
4616,2.5936596870224093e-08,
4617,2.4787818020399754e-08,
4618,2.6293546895317377e-08,
4619,2.483249339491067e-08,
4620,2.5768510880652684e-08,
4621,2.6952152509807092e-08,
4622,2.624481076907159e-08,
4623,2.6262860330916737e-08,
4624,2.553282030248738e-08,
4625,2.4956200661563344e-08,
4626,2.5078350063267862e-08,
4627,2.463304937805333e-08,
4628,2.5057227404090554e-08,
4629,2.599504789202456e-08,
4630,2.611751881431701e-08,
4631,2.486939898460605e-08,
4632,2.550062561113009e-08,
4633,2.509781182880033e-08,
4634,2.4475255600009405e-08,
4635,2.6009097098267375e-08,
4636,2.6654708662476878e-08,
4637,2.5206700726698728e-08,
4638,2.585467839821831e-08,
4639,2.4719904345715804e-08,
4640,2.4571340517809404e-08,
4641,2.462688897253429e-08,
4642,2.440848412277319e-08,
4643,2.4639280837845945e-08,
4644,2.5588493102191023e-08,
4645,2.6030061661685977e-08,
4646,2.4145119681406868e-08,
4647,2.5796170532998985e-08,
4648,2.4307814427970698e-08,
4649,2.5576492035384035e-08,
4650,2.428399348275434e-08,
4651,2.6312267920047816e-08,
4652,2.462205372921744e-08,
4653,2.4672845100326413e-08,
4654,2.4318421054658756e-08,
4655,2.4409418486470713e-08,
4656,2.5374133016953238e-08,
4657,2.4010683219444218e-08,
4658,2.5060511887886605e-08,
4659,2.475531424295241e-08,
4660,2.4033585788174605e-08,
4661,2.558251743778328e-08,
4662,2.8343469793412623e-08,
4663,2.5903903022594932e-08,
4664,2.543223409645634e-08,
4665,2.597901804790581e-08,
4666,2.491533734882978e-08,
4667,2.3901607804077685e-08,
4668,2.573363211411106e-08,
4669,2.361157136476777e-08,
4670,2.4543584942193775e-08,
4671,2.4606260140558334e-08,
4672,2.441707280809169e-08,
4673,2.37800055202797e-08,
4674,2.483812266973473e-08,
4675,2.5212226972826102e-08,
4676,2.374529195492414e-08,
4677,2.5114690771488313e-08,
4678,2.442580360195734e-08,
4679,2.370524931905038e-08,
4680,2.4701508394286975e-08,
4681,2.417191424797238e-08,
4682,2.4828869626958294e-08,
4683,2.4500725004372725e-08,
4684,2.3961757023016617e-08,
4685,2.5617987731152425e-08,
4686,2.321332459587211e-08,
4687,2.4642176299494167e-08,
4688,2.3965354145616402e-08,
4689,2.3546668614926602e-08,
4690,2.3188606590451855e-08,
4691,2.405827004281491e-08,
4692,2.366094342676206e-08,
4693,2.342201277372169e-08,
4694,2.357875317215985e-08,
4695,2.32570656066855e-08,
4696,2.343155358630611e-08,
4697,2.3191418563328625e-08,
4698,2.3120726666547853e-08,
4699,2.3182440855862296e-08,
4700,2.3288528439024958e-08,
4701,2.3106631275027212e-08,
4702,2.3095775958381637e-08,
4703,2.3432516371713064e-08,
4704,2.3166183638068105e-08,
4705,2.3311734764774883e-08,
4706,2.292700607142706e-08,
4707,2.4542835319607548e-08,
4708,2.270243371071956e-08,
4709,2.3528643922077208e-08,
4710,2.2994022685907112e-08,
4711,2.2941412325394595e-08,
4712,2.2892336914992484e-08,
4713,2.2915319419780644e-08,
4714,2.3101861756913422e-08,
4715,2.2983401848364338e-08,
4716,2.275447741340031e-08,
4717,2.2995617854348893e-08,
4718,2.3070134247404894e-08,
4719,2.306534518936587e-08,
4720,2.532327414428437e-08,
4721,2.5015634008695997e-08,
4722,2.3299019602518456e-08,
4723,2.4014029875729648e-08,
4724,2.4043655955097165e-08,
4725,2.390807907204362e-08,
4726,2.300175694358586e-08,
4727,2.4068308235314362e-08,
4728,2.3292010098430183e-08,
4729,2.264559562092927e-08,
4730,2.3134306914585068e-08,
4731,2.3060156451037983e-08,
4732,2.3072166399629168e-08,
4733,2.2587141046415127e-08,
4734,2.266683551965798e-08,
4735,2.2546664979472553e-08,
4736,2.261339915321514e-08,
4737,2.278477495565312e-08,
4738,2.3596808063075514e-08,
4739,2.2343119354673036e-08,
4740,2.2737985716503317e-08,
4741,2.2794360177158524e-08,
4742,2.239940677384311e-08,
4743,2.2995322979113553e-08,
4744,2.2044503111828817e-08,
4745,2.2797326693080322e-08,
4746,2.20227533986872e-08,
4747,2.291692879907714e-08,
4748,2.2436189794916572e-08,
4749,2.2564016433079814e-08,
4750,2.2100730134866353e-08,
4751,2.2295427726248818e-08,
4752,2.2146837252989826e-08,
4753,2.1937164973451218e-08,
4754,2.2013704636947296e-08,
4755,2.2723925852119464e-08,
4756,2.2740245242403034e-08,
4757,2.1940392613828408e-08,
4758,2.249999830894467e-08,
4759,2.193910830783352e-08,
4760,2.219895200994415e-08,
4761,2.211315397460112e-08,
4762,2.213921490579196e-08,
4763,2.3288629691364804e-08,
4764,2.2960369605584674e-08,
4765,2.3076154320733622e-08,
4766,2.2019900569603124e-08,
4767,2.2377831143671756e-08,
4768,2.26857945762049e-08,
4769,2.1869468014301674e-08,
4770,2.270856569452917e-08,
4771,2.2211814609818248e-08,
4772,2.1992622833977293e-08,
4773,2.181565861292256e-08,
4774,2.2651647668681107e-08,
4775,2.152472511340875e-08,
4776,2.205941740385242e-08,
4777,2.231357854043381e-08,
4778,2.1200071032012602e-08,
4779,2.2265966848067364e-08,
4780,2.1499767299815176e-08,
4781,2.1545474737649783e-08,
4782,2.168981616534893e-08,
4783,2.1447844389399506e-08,
4784,2.263985088291065e-08,
4785,2.1806076944130837e-08,
4786,2.155531930725374e-08,
4787,2.245112540322225e-08,
4788,2.1968634911218032e-08,
4789,2.2589397019601165e-08,
4790,2.136386179074634e-08,
4791,2.2220005391204722e-08,
4792,2.1324449761550568e-08,
4793,2.1158722773861882e-08,
4794,2.189939607433189e-08,
4795,2.1278870221408397e-08,
4796,2.1212894552036232e-08,
4797,2.1332606792157094e-08,
4798,2.236333074279173e-08,
4799,2.144913224810807e-08,
4800,2.1203732103458606e-08,
4801,2.2158546997275153e-08,
4802,2.1263886651468056e-08,
4803,2.1716095588431017e-08,
4804,2.097299045544787e-08,
4805,2.2072917715831863e-08,
4806,2.2322883097558588e-08,
4807,2.056908599001872e-08,
4808,2.2319358805589218e-08,
4809,2.133493204325987e-08,
4810,2.0795010158281002e-08,
4811,2.0904183273273702e-08,
4812,2.099709739411537e-08,
4813,2.126271780866773e-08,
4814,2.0587741289546102e-08,
4815,2.094651740947029e-08,
4816,2.1999321475618672e-08,
4817,2.1377154268975573e-08,
4818,2.308614455159841e-08,
4819,2.116681585562219e-08,
4820,2.2469439642236466e-08,
4821,2.1143318207350603e-08,
4822,2.275456090217176e-08,
4823,2.086438577464378e-08,
4824,2.157800693680656e-08,
4825,2.1003891959026078e-08,
4826,2.156989076240734e-08,
4827,2.1331262090029668e-08,
4828,2.088425432589247e-08,
4829,2.1294869867460875e-08,
4830,2.0405254375077675e-08,
4831,2.110502705932049e-08,
4832,2.11190442911402e-08,
4833,2.133320720076881e-08,
4834,2.0774654885258315e-08,
4835,2.0813249790307964e-08,
4836,2.1012510842410848e-08,
4837,2.0405318323923893e-08,
4838,2.0741145689839868e-08,
4839,2.031845980354774e-08,
4840,2.050034275669077e-08,
4841,2.013215905094512e-08,
4842,2.0810764667089643e-08,
4843,2.1018003337758273e-08,
4844,2.003879906453676e-08,
4845,2.144700772532815e-08,
4846,2.1024904484079343e-08,
4847,2.0084556240362872e-08,
4848,2.1663167260044247e-08,
4849,2.2057712101286597e-08,
4850,2.2079957417986407e-08,
4851,2.061428894251094e-08,
4852,2.1255129212249813e-08,
4853,2.1530759397592192e-08,
4854,2.0220051411001805e-08,
4855,2.0307156844978635e-08,
4856,2.0084449658952508e-08,
4857,1.9859617950146458e-08,
4858,1.994956200235265e-08,
4859,1.9960706865163047e-08,
4860,2.0019033541984754e-08,
4861,2.0028155134355075e-08,
4862,2.0174908854642126e-08,
4863,2.0523163613006545e-08,
4864,1.9671842821367136e-08,
4865,2.0442360693095907e-08,
4866,2.0288789315259237e-08,
4867,2.0217212792772443e-08,
4868,2.0695225089184532e-08,
4869,1.98590743849536e-08,
4870,2.0253928312286007e-08,
4871,2.0028185332421344e-08,
4872,1.980804142931447e-08,
4873,1.9731119849097922e-08,
4874,2.0297207470321155e-08,
4875,1.9463810119191294e-08,
4876,2.0735173578145805e-08,
4877,1.9443639587279904e-08,
4878,2.082122563251687e-08,
4879,2.1466767918809637e-08,
4880,2.2661341247953715e-08,
4881,2.0402744382863602e-08,
4882,2.0954731283495676e-08,
4883,2.02623589018458e-08,
4884,1.979204711233251e-08,
4885,1.9447456978127775e-08,
4886,1.94454834456792e-08,
4887,1.975514329899397e-08,
4888,2.011213418029456e-08,
4889,1.9715434618206018e-08,
4890,2.011065980411786e-08,
4891,2.0507545883674538e-08,
4892,1.9153130637050708e-08,
4893,2.0120328514394714e-08,
4894,2.0994843197286173e-08,
4895,2.131420018258723e-08,
4896,2.3155221740012166e-08,
4897,1.9225371516995438e-08,
4898,2.110571628577418e-08,
4899,2.112220798267117e-08,
4900,2.142793142922983e-08,
4901,1.9719877286661358e-08,
4902,1.9768759074167974e-08,
4903,2.1052860788017824e-08,
4904,2.15340509868156e-08,
4905,1.991964460046347e-08,
4906,2.1422586371500074e-08,
4907,2.037710622460054e-08,
4908,1.9565245423791566e-08,
4909,1.9426019903789893e-08,
4910,1.9201927159429033e-08,
4911,1.916186498363004e-08,
4912,1.8900678355748823e-08,
4913,1.8799461543039797e-08,
4914,1.9314924770696962e-08,
4915,1.9175704579765807e-08,
4916,1.8805737411753398e-08,
4917,1.8974281701389373e-08,
4918,1.9093819858539973e-08,
4919,1.8982216687390974e-08,
4920,1.9039555709809974e-08,
4921,1.9018935759618216e-08,
4922,1.910476221667068e-08,
4923,1.945049454832315e-08,
4924,1.9182753163704547e-08,
4925,1.8505383891920246e-08,
4926,1.9358402880698122e-08,
4927,1.8950586877508613e-08,
4928,1.8854855454719655e-08,
4929,1.8495706299859194e-08,
4930,1.8952377445202728e-08,
4931,1.940695248947577e-08,
4932,1.8953212332917246e-08,
