Epoch,Train Loss,Validation Loss
66,0.05938754603266716,0.053028035908937454
67,0.05810583382844925,0.05188523605465889
68,0.05705978721380234,0.050809700042009354
69,0.0557001493871212,0.04980482533574104
70,0.05485052615404129,0.048875924199819565
71,0.054005976766347885,0.04802444949746132
72,0.05274936184287071,0.04724664241075516
73,0.05212286859750748,0.046546850353479385
74,0.05126524716615677,0.04592718556523323
75,0.05032223463058472,0.04538826644420624
76,0.049861181527376175,0.044930171221494675
77,0.0491943322122097,0.044551439583301544
78,0.04851113632321358,0.04424569383263588
79,0.04822659492492676,0.04400773346424103
80,0.04776781424880028,0.04383222758769989
81,0.04756598919630051,0.0437149815261364
82,0.04706379026174545,0.04364997521042824
83,0.04685603454709053,0.04362841695547104
84,0.046530582010746,0.043643269687891006
85,0.04660731554031372,0.04369078576564789
86,0.04638524353504181,0.04375962167978287
87,0.04634498059749603,0.04384232684969902
88,0.04613286256790161,0.04392874240875244
89,0.04618587717413902,0.04401630908250809
90,0.04613453522324562,0.04409384727478027
91,0.04623919352889061,0.04415413737297058
92,0.046192724257707596,0.04419628530740738
93,0.04611784964799881,0.04422073811292648
94,0.045996807515621185,0.04421374946832657
95,0.04595055431127548,0.04417942836880684
96,0.04574970155954361,0.044119302183389664
97,0.04583731293678284,0.04403582215309143
98,0.045794326812028885,0.04393422603607178
99,0.045611605048179626,0.04381797835230827
100,0.04553954675793648,0.043688904494047165
101,0.04562921077013016,0.04355674982070923
102,0.04543031007051468,0.043422993272542953
103,0.04564922675490379,0.043291155248880386
104,0.04551339149475098,0.043165173381567
105,0.045061931014060974,0.043043822050094604
106,0.04519350454211235,0.042931221425533295
107,0.045202288776636124,0.04282834008336067
108,0.044961921870708466,0.042735446244478226
109,0.04496527463197708,0.042653512209653854
110,0.04491507261991501,0.04257789999246597
111,0.044947877526283264,0.04250921308994293
112,0.04500627890229225,0.042448073625564575
113,0.04475528746843338,0.04239145666360855
114,0.04479384422302246,0.042336706072092056
115,0.0446692518889904,0.04228410869836807
116,0.044542424380779266,0.042233627289533615
117,0.04469189792871475,0.042187001556158066
118,0.04455389082431793,0.04214559495449066
119,0.04451527073979378,0.042107339948415756
120,0.04458530992269516,0.04207412898540497
121,0.04445915296673775,0.042045168578624725
122,0.044580988585948944,0.04202117770910263
123,0.04439396783709526,0.04200030863285065
124,0.04433608427643776,0.041979268193244934
125,0.044205810874700546,0.04195985570549965
126,0.04422718659043312,0.04194122925400734
127,0.044012218713760376,0.041923269629478455
128,0.04425565153360367,0.04191065579652786
129,0.04392309859395027,0.04189929738640785
130,0.044007327407598495,0.041887689381837845
131,0.04401962086558342,0.04187653213739395
132,0.04394843801856041,0.04186646267771721
133,0.044031620025634766,0.04185504838824272
134,0.04383435845375061,0.041841402649879456
135,0.04386097565293312,0.04182560741901398
136,0.0440087616443634,0.04180808737874031
137,0.04376274347305298,0.04179148003458977
138,0.043779611587524414,0.04177410528063774
139,0.043836936354637146,0.04175598546862602
140,0.04394282028079033,0.041738588362932205
141,0.043786048889160156,0.04171894118189812
142,0.04362170025706291,0.04169699177145958
143,0.043608229607343674,0.041672736406326294
144,0.043627895414829254,0.041643597185611725
145,0.04378659650683403,0.04161074385046959
146,0.04369454085826874,0.041576992720365524
147,0.04350265860557556,0.04154139384627342
148,0.04347310587763786,0.0415072999894619
149,0.04338768124580383,0.04147447645664215
150,0.043527696281671524,0.041443195194005966
151,0.04356516897678375,0.04141084477305412
152,0.04342005029320717,0.04137924686074257
153,0.04333393648266792,0.04134992137551308
154,0.04316289722919464,0.041319649666547775
155,0.04323545843362808,0.041290368884801865
156,0.04334339499473572,0.041262187063694
157,0.04340801015496254,0.041234951466321945
158,0.04332086443901062,0.041207969188690186
159,0.04320627823472023,0.041179925203323364
160,0.04315768927335739,0.041151780635118484
161,0.043089039623737335,0.041120875626802444
162,0.043004415929317474,0.041088979691267014
163,0.04294147714972496,0.041056763380765915
164,0.043124984949827194,0.04102478548884392
165,0.042888838797807693,0.040991634130477905
166,0.04304018244147301,0.04095941409468651
167,0.042841196060180664,0.040928006172180176
168,0.04281055927276611,0.04089945927262306
169,0.0428457148373127,0.04087222367525101
170,0.04294796660542488,0.04084909334778786
171,0.042750559747219086,0.04082679748535156
172,0.04272127524018288,0.04080396145582199
173,0.04280339926481247,0.040779128670692444
174,0.042767029255628586,0.040751758962869644
175,0.042755693197250366,0.04072451964020729
176,0.04276220127940178,0.040699683129787445
177,0.042744651436805725,0.04067448154091835
178,0.04263724386692047,0.04064846783876419
179,0.042508285492658615,0.04062008857727051
180,0.04251697286963463,0.04059027507901192
181,0.04238571599125862,0.04055812582373619
182,0.04254613444209099,0.04052784666419029
183,0.04226119816303253,0.04049457982182503
184,0.04243854805827141,0.04046279191970825
185,0.04222886636853218,0.0404355488717556
186,0.04220614954829216,0.040410563349723816
187,0.042242955416440964,0.04038600996136665
188,0.042027976363897324,0.040360528975725174
189,0.04210019111633301,0.04033453390002251
190,0.04212581738829613,0.04030942544341087
191,0.04207121580839157,0.04028639569878578
192,0.04223336651921272,0.0402631051838398
193,0.0419674776494503,0.040240947157144547
194,0.04203302040696144,0.04022040218114853
195,0.04191189631819725,0.04019777476787567
196,0.0419977605342865,0.04017554968595505
197,0.04181768000125885,0.0401470810174942
198,0.04188906401395798,0.04011690244078636
199,0.04184022918343544,0.04008433595299721
200,0.04184938967227936,0.04005162790417671
201,0.04184959456324577,0.04001873359084129
202,0.04181864857673645,0.039985291659832
203,0.04181857034564018,0.03995281457901001
204,0.04175500571727753,0.039921220391988754
205,0.04169147089123726,0.03989609703421593
206,0.04159160330891609,0.03987507149577141
207,0.041607100516557693,0.03985550254583359
208,0.04171207547187805,0.03983854502439499
209,0.04147420823574066,0.03982051834464073
210,0.04154887795448303,0.03980090096592903
211,0.04157012328505516,0.039781004190444946
212,0.04129145294427872,0.039758987724781036
213,0.04147934541106224,0.039737943559885025
214,0.041445061564445496,0.03971705213189125
215,0.04143093153834343,0.03969627246260643
216,0.04130806028842926,0.0396714024245739
217,0.04122580960392952,0.03964851424098015
218,0.04112393781542778,0.039625078439712524
219,0.04112009331583977,0.03960133716464043
220,0.04108629748225212,0.03958003595471382
221,0.04111958295106888,0.039561450481414795
222,0.041116103529930115,0.03954123705625534
223,0.04110870137810707,0.03952550143003464
224,0.041053079068660736,0.039510659873485565
225,0.041038576513528824,0.03949287533760071
226,0.04102838411927223,0.03947675973176956
227,0.04090949147939682,0.039459336549043655
228,0.0410296730697155,0.0394434928894043
229,0.04091450944542885,0.039429157972335815
230,0.0408162996172905,0.03941752761602402
231,0.040812619030475616,0.03940347582101822
232,0.04084913060069084,0.039385296404361725
233,0.040720805525779724,0.03936672583222389
234,0.04080097749829292,0.03934992849826813
235,0.040803950279951096,0.03933412954211235
236,0.040759846568107605,0.03931647911667824
237,0.040640152990818024,0.039296530187129974
238,0.04086064174771309,0.03927871584892273
239,0.040658608078956604,0.03926265612244606
240,0.04062153398990631,0.03924798592925072
241,0.040571004152297974,0.03923512622714043
242,0.040738239884376526,0.03922251984477043
243,0.04063868895173073,0.03920922800898552
244,0.040626753121614456,0.039196114987134933
245,0.04069826006889343,0.03918172046542168
246,0.04045502096414566,0.039166588336229324
247,0.04059377685189247,0.039153728634119034
248,0.04035528749227524,0.03913898020982742
249,0.0403883159160614,0.039122115820646286
250,0.04055178910493851,0.039110127836465836
251,0.040532298386096954,0.03910252824425697
252,0.040514349937438965,0.039094459265470505
253,0.040349431335926056,0.03909149393439293
254,0.04043494164943695,0.039090074598789215
255,0.04031093046069145,0.03908253088593483
256,0.04020541533827782,0.0390750989317894
257,0.04043927043676376,0.03906626254320145
258,0.040455710142850876,0.039054736495018005
259,0.04031103104352951,0.03904677554965019
260,0.040257737040519714,0.0390382818877697
261,0.04013662040233612,0.039026375859975815
262,0.040286481380462646,0.03901279345154762
263,0.04035233333706856,0.03900330141186714
264,0.04010507091879845,0.0389932282269001
265,0.04023972898721695,0.03897932171821594
266,0.040182653814554214,0.03897436708211899
267,0.04011157900094986,0.038974735885858536
268,0.03999631479382515,0.0389695018529892
269,0.040092747658491135,0.03896738961338997
270,0.039940349757671356,0.03896031156182289
271,0.04020051658153534,0.038959063589572906
272,0.04018302261829376,0.03895321115851402
273,0.04012760519981384,0.03895078971982002
274,0.03992225602269173,0.03894145414233208
275,0.04015486314892769,0.03893391788005829
276,0.03995775431394577,0.03892874717712402
277,0.04008445143699646,0.03893137350678444
278,0.03985608369112015,0.03892539441585541
279,0.04003876447677612,0.038915373384952545
280,0.03999004140496254,0.038905128836631775
281,0.040047094225883484,0.038897622376680374
282,0.040009286254644394,0.03888503089547157
283,0.03992967680096626,0.03887619450688362
284,0.039842765778303146,0.03887428343296051
285,0.039827410131692886,0.03886904567480087
286,0.039727672934532166,0.038859494030475616
287,0.04002328962087631,0.038864221423864365
288,0.039946913719177246,0.038867250084877014
289,0.0398256741464138,0.03887162357568741
290,0.0399203859269619,0.03887542337179184
291,0.03991647809743881,0.038869407027959824
292,0.039899151772260666,0.038860075175762177
293,0.03983442857861519,0.03884965926408768
294,0.03997631371021271,0.03884199261665344
295,0.03969275578856468,0.038837891072034836
296,0.03983258455991745,0.03883415088057518
297,0.03988419845700264,0.03883298859000206
298,0.03978154808282852,0.03883904591202736
299,0.03987454995512962,0.03884654492139816
300,0.03970010578632355,0.038857705891132355
301,0.03984812647104263,0.03886241093277931
302,0.03987286239862442,0.03885669633746147
303,0.03974667191505432,0.0388508066534996
304,0.039710015058517456,0.03884927183389664
305,0.03973333537578583,0.03884575888514519
306,0.039816200733184814,0.0388498492538929
307,0.03956908360123634,0.03884866461157799
308,0.03987059369683266,0.03884604200720787
309,0.03980585187673569,0.03884410858154297
310,0.039824411273002625,0.03884221985936165
311,0.0396333709359169,0.038840606808662415
312,0.03977644816040993,0.03884759917855263
313,0.03974485397338867,0.03885257989168167
314,0.0396236851811409,0.038850948214530945
315,0.039771199226379395,0.03884635493159294
316,0.039683084934949875,0.03883573040366173
317,0.039630185812711716,0.03882364556193352
318,0.0396006777882576,0.038814395666122437
319,0.03975668549537659,0.03880658745765686
320,0.03948433697223663,0.03878970816731453
321,0.03960920870304108,0.038786083459854126
322,0.03954927623271942,0.038788389414548874
323,0.039733849465847015,0.03879917785525322
324,0.03950975835323334,0.03880477696657181
325,0.03960258513689041,0.038800351321697235
326,0.03954140841960907,0.038791876286268234
327,0.03949686884880066,0.03878243267536163
328,0.03958738595247269,0.03877749294042587
329,0.03946305811405182,0.03877681493759155
330,0.03971084579825401,0.038791947066783905
331,0.03940647467970848,0.038803581148386
332,0.03952899947762489,0.038816094398498535
333,0.039705123752355576,0.03882339224219322
334,0.039563991129398346,0.03880713880062103
335,0.03960078954696655,0.03880351409316063
336,0.03962300345301628,0.03879142925143242
337,0.039559826254844666,0.03877636417746544
338,0.03949974104762077,0.038770634680986404
339,0.039380744099617004,0.03876800090074539
340,0.0395551398396492,0.03877235949039459
341,0.03940287604928017,0.03877762332558632
342,0.039349138736724854,0.038787130266427994
343,0.03938860073685646,0.03879210352897644
344,0.03927591070532799,0.03879231587052345
345,0.039575498551130295,0.0387912318110466
346,0.03953981399536133,0.03879887983202934
347,0.03935294598340988,0.03879120200872421
348,0.03935551643371582,0.03879343345761299
349,0.039657969027757645,0.03879871219396591
350,0.03950412943959236,0.03880326822400093
351,0.0394759476184845,0.03879615291953087
352,0.039474260061979294,0.03877062723040581
353,0.03952339291572571,0.038743436336517334
354,0.039371661841869354,0.03873184323310852
355,0.039402421563863754,0.03873085603117943
356,0.03942946717143059,0.0387476421892643
357,0.039203744381666183,0.038768742233514786
358,0.03938930481672287,0.03878740221261978
359,0.039338648319244385,0.038802579045295715
360,0.039414599537849426,0.03879973292350769
361,0.03950589895248413,0.03878860920667648
362,0.03937264159321785,0.03876930847764015
363,0.03935157135128975,0.038746178150177
364,0.03938289359211922,0.038729116320610046
365,0.03931337222456932,0.03873371705412865
366,0.03919515758752823,0.03874852880835533
367,0.039236295968294144,0.038768284022808075
368,0.0392640195786953,0.03878086432814598
369,0.03939374163746834,0.03878628462553024
370,0.03924869745969772,0.03878273069858551
371,0.039276134222745895,0.03877954185009003
372,0.03930579498410225,0.03876257687807083
373,0.03933222219347954,0.03875111788511276
374,0.039385903626680374,0.03873880207538605
375,0.03928232938051224,0.03872580826282501
376,0.03932329639792442,0.03871452808380127
377,0.03924207016825676,0.038726557046175
378,0.039185721427202225,0.038742586970329285
379,0.039309725165367126,0.03874868154525757
380,0.03922978788614273,0.038759153336286545
381,0.039244625717401505,0.038772668689489365
382,0.03935796394944191,0.03877701237797737
383,0.03909268602728844,0.03876052796840668
384,0.03929148614406586,0.038746874779462814
385,0.039217449724674225,0.03872993215918541
386,0.039223652333021164,0.038722872734069824
387,0.039340198040008545,0.03872634842991829
388,0.03914402797818184,0.038741279393434525
389,0.03917578235268593,0.03875145688652992
390,0.03925514966249466,0.03875944763422012
391,0.0391698032617569,0.03875797614455223
392,0.03933902829885483,0.03875511884689331
393,0.03926895558834076,0.03876102715730667
394,0.0393298864364624,0.03877205401659012
395,0.039365481585264206,0.03878167271614075
396,0.03908959776163101,0.03878278657793999
397,0.03940414637327194,0.038776177912950516
398,0.03932829201221466,0.038756273686885834
399,0.03931828588247299,0.03873192146420479
400,0.03891307860612869,0.03869566693902016
401,0.03904721513390541,0.038668833673000336
402,0.03917142376303673,0.03866118937730789
403,0.03919074311852455,0.03866875171661377
404,0.03911486268043518,0.03868109732866287
405,0.03922330215573311,0.0386989451944828
406,0.038975153118371964,0.03872052952647209
407,0.03913750872015953,0.03873911872506142
408,0.03918416425585747,0.03874809667468071
409,0.03913107514381409,0.03874754533171654
410,0.03924071416258812,0.038740042597055435
411,0.0389866828918457,0.03871852159500122
412,0.03902710601687431,0.0386994443833828
413,0.03908948600292206,0.03869136422872543
414,0.03916506841778755,0.03869613632559776
415,0.03903605416417122,0.03870172053575516
416,0.03901584818959236,0.03870481252670288
417,0.039089810103178024,0.03871729224920273
418,0.03912678733468056,0.0387272946536541
419,0.03921365737915039,0.03873191773891449
420,0.03901958465576172,0.03873420134186745
421,0.03912416473031044,0.03873500972986221
422,0.03906191885471344,0.038726724684238434
423,0.0389801487326622,0.03870552405714989
424,0.03909916430711746,0.038688309490680695
425,0.03910241276025772,0.03869091346859932
426,0.039118632674217224,0.03870084136724472
427,0.03908229246735573,0.03870941698551178
428,0.039071910083293915,0.03871070593595505
429,0.03887755051255226,0.038705892860889435
430,0.03905928134918213,0.03870081529021263
431,0.03904683515429497,0.03870245814323425
432,0.03899494558572769,0.038702331483364105
433,0.039043016731739044,0.03870084136724472
434,0.03905101865530014,0.038693588227033615
435,0.03902486711740494,0.03869418427348137
436,0.03899803012609482,0.038697756826877594
437,0.039024434983730316,0.038698021322488785
438,0.03900889307260513,0.03870151564478874
439,0.038859959691762924,0.038702238351106644
440,0.03888022527098656,0.038699377328157425
441,0.039041418582201004,0.03869730979204178
442,0.038996633142232895,0.038696859031915665
443,0.03893448784947395,0.03869728744029999
444,0.03891616314649582,0.038699109107255936
445,0.03900201991200447,0.0386987030506134
446,0.039040230214595795,0.03869578242301941
447,0.038869116455316544,0.03869212791323662
448,0.038844119757413864,0.03869568184018135
449,0.03897983208298683,0.03870099037885666
450,0.039103101938962936,0.0387018658220768
451,0.038965802639722824,0.03870593383908272
452,0.038924477994441986,0.03871774300932884
453,0.03896847739815712,0.038729336112737656
454,0.03891061246395111,0.03872760385274887
455,0.03886617720127106,0.03871221840381622
456,0.0390016995370388,0.03870990499854088
457,0.03886955603957176,0.03870771825313568
458,0.038878023624420166,0.03870638459920883
459,0.03891042619943619,0.038709256798028946
460,0.038882240653038025,0.03871253877878189
461,0.03919193521142006,0.038719628006219864
462,0.038839492946863174,0.03872057422995567
463,0.038888201117515564,0.03871648386120796
464,0.03868919983506203,0.03870968893170357
465,0.03883059695363045,0.038702551275491714
466,0.038914039731025696,0.03870173916220665
467,0.03871511295437813,0.0387130007147789
468,0.03882255777716637,0.038724273443222046
469,0.03897854685783386,0.03872774541378021
470,0.03884106129407883,0.03873720020055771
471,0.03888852521777153,0.03874354436993599
472,0.03886234015226364,0.03874693438410759
473,0.03885873407125473,0.03874034434556961
474,0.03885376825928688,0.03871786966919899
475,0.038719821721315384,0.03869958966970444
476,0.03871466591954231,0.03868564963340759
477,0.038896869868040085,0.03868965804576874
478,0.038800813257694244,0.03870926797389984
479,0.03889542818069458,0.03874319791793823
480,0.038940295577049255,0.03876621648669243
481,0.038746368139982224,0.038768280297517776
482,0.038820214569568634,0.03874632343649864
483,0.038810230791568756,0.038714829832315445
484,0.03882541507482529,0.03869294747710228
485,0.038885921239852905,0.038688600063323975
486,0.03876342251896858,0.03869886323809624
487,0.03872678056359291,0.03872346505522728
488,0.03884159401059151,0.03874563053250313
489,0.03888150677084923,0.038759782910346985
490,0.03887122869491577,0.03875500336289406
491,0.03883618861436844,0.038735125213861465
492,0.03866874799132347,0.03870369493961334
493,0.038837723433971405,0.038678526878356934
494,0.03881276771426201,0.038669273257255554
495,0.03893085569143295,0.03867527097463608
496,0.038778916001319885,0.03868287056684494
497,0.03865976259112358,0.03868982568383217
498,0.03867137432098389,0.03868662565946579
499,0.03872610628604889,0.03868050128221512
500,0.03881401568651199,0.038683053106069565
501,0.038848627358675,0.038676001131534576
502,0.03882734850049019,0.03866898640990257
503,0.038894735276699066,0.03866225481033325
504,0.03871447592973709,0.038659095764160156
505,0.03890090808272362,0.03866614028811455
506,0.03867260739207268,0.0386650413274765
507,0.038832347840070724,0.03867683559656143
508,0.038730837404727936,0.0386975035071373
509,0.038707297295331955,0.03870251029729843
510,0.038706906139850616,0.03868679702281952
511,0.038723040372133255,0.03866436332464218
512,0.03880316764116287,0.0386495403945446
513,0.03867937624454498,0.03864823654294014
514,0.038601104170084,0.038666024804115295
515,0.03858835622668266,0.03868760168552399
516,0.038706786930561066,0.03870035335421562
517,0.03871499001979828,0.038707032799720764
518,0.03865920752286911,0.03870363160967827
519,0.03870486095547676,0.038695644587278366
520,0.03866167739033699,0.03868451341986656
521,0.0386386439204216,0.038676172494888306
522,0.03862669691443443,0.03866548463702202
523,0.038708072155714035,0.038660116493701935
524,0.038567185401916504,0.038653939962387085
525,0.038653455674648285,0.03865721449255943
526,0.03874159976840019,0.0386616513133049
527,0.0387173555791378,0.038659531623125076
528,0.03859628736972809,0.03864925354719162
529,0.038634758442640305,0.038645610213279724
530,0.03857017308473587,0.03864452242851257
531,0.03861214220523834,0.03865842893719673
532,0.03866764158010483,0.03866807371377945
533,0.03865477442741394,0.038683243095874786
534,0.038669403642416,0.03868800029158592
535,0.038795340806245804,0.03868871554732323
536,0.038696207106113434,0.038681622594594955
537,0.03861115127801895,0.03866806998848915
538,0.03853679448366165,0.038650307804346085
539,0.038458727300167084,0.03863007575273514
540,0.038687240332365036,0.03863159567117691
541,0.038653258234262466,0.03864198178052902
542,0.03868352249264717,0.038662560284137726
543,0.038611434400081635,0.03867207467556
544,0.03865387290716171,0.03866109997034073
545,0.03849468752741814,0.03865554928779602
546,0.03870375454425812,0.03865905478596687
547,0.03856990858912468,0.03865595906972885
548,0.03870952129364014,0.03864535689353943
549,0.038727812469005585,0.038636378943920135
550,0.03846314921975136,0.03862551972270012
551,0.038545697927474976,0.03862343356013298
552,0.038669463247060776,0.038619402796030045
553,0.038543701171875,0.038622863590717316
554,0.03852693364024162,0.0386347658932209
555,0.03846139833331108,0.03864643722772598
556,0.03851456940174103,0.038653723895549774
557,0.038534507155418396,0.038646403700113297
558,0.03857524320483208,0.03864907845854759
559,0.038574714213609695,0.038655269891023636
560,0.03847777843475342,0.03865790367126465
561,0.03859744593501091,0.038650233298540115
562,0.03850981965661049,0.038637205958366394
563,0.03854609280824661,0.03863413631916046
564,0.03846006467938423,0.038641344755887985
565,0.03852471336722374,0.038651399314403534
566,0.03841979429125786,0.038659825921058655
567,0.03855789825320244,0.0386647991836071
568,0.03841971233487129,0.03865642473101616
569,0.03848397359251976,0.03864447399973869
570,0.03855093568563461,0.03863420709967613
571,0.03841957822442055,0.038622427731752396
572,0.03836040198802948,0.03860890865325928
573,0.03841191530227661,0.03860175609588623
574,0.038512393832206726,0.038601286709308624
575,0.038516100496053696,0.038606707006692886
576,0.03853950649499893,0.038622915744781494
577,0.03832000121474266,0.03863075003027916
578,0.03844820708036423,0.038630012422800064
579,0.03850891813635826,0.038626424968242645
580,0.03846736624836922,0.03861910477280617
581,0.03838177025318146,0.038610633462667465
582,0.03844151645898819,0.03859987482428551
583,0.038467492908239365,0.038603879511356354
584,0.03852132335305214,0.03861787170171738
585,0.03840413689613342,0.0386090911924839
586,0.03840598836541176,0.0385981909930706
587,0.038261692970991135,0.03859149292111397
588,0.03848407417535782,0.038590773940086365
589,0.038492828607559204,0.038588136434555054
590,0.038427598774433136,0.03860248997807503
591,0.038456059992313385,0.03861651569604874
592,0.03853367641568184,0.038620270788669586
593,0.03838992118835449,0.0386083722114563
594,0.038438037037849426,0.03858424723148346
595,0.03848985955119133,0.03855624049901962
596,0.03841826319694519,0.03855176270008087
597,0.03829414024949074,0.03855181485414505
598,0.038380641490221024,0.038565266877412796
599,0.038393765687942505,0.03859793394804001
600,0.03843994811177254,0.03862466663122177
601,0.0384267196059227,0.03863629326224327
602,0.03843161091208458,0.038631927222013474
603,0.038420725613832474,0.03861638903617859
604,0.03844251483678818,0.03858616575598717
605,0.038357336074113846,0.0385691374540329
606,0.03840049356222153,0.03855566680431366
607,0.03839973360300064,0.038553688675165176
608,0.03834615647792816,0.03856043890118599
609,0.03836894780397415,0.03856714442372322
610,0.03841845318675041,0.0385807640850544
611,0.03846065700054169,0.0385880209505558
612,0.038433950394392014,0.038602832704782486
613,0.03840897977352142,0.03860875219106674
614,0.038216132670640945,0.03860580176115036
615,0.038354210555553436,0.03859648481011391
616,0.03836950287222862,0.03859732300043106
617,0.03816580772399902,0.03860243037343025
618,0.0383988618850708,0.03860205411911011
619,0.03835036978125572,0.0385909378528595
620,0.038390327244997025,0.03858194500207901
621,0.038313232362270355,0.03858566656708717
622,0.03836437314748764,0.03859507665038109
623,0.038296591490507126,0.038596153259277344
624,0.0382952056825161,0.038586389273405075
625,0.03836142644286156,0.03857716917991638
626,0.038343384861946106,0.038574401289224625
627,0.0381486751139164,0.03857244551181793
628,0.03816254064440727,0.038573555648326874
629,0.03834103047847748,0.038575202226638794
630,0.03827477619051933,0.038592178374528885
631,0.038177039474248886,0.038601744920015335
632,0.03827834129333496,0.038611505180597305
633,0.0382174476981163,0.03861430659890175
634,0.038260672241449356,0.038607995957136154
635,0.0382852777838707,0.038594018667936325
636,0.038333870470523834,0.03858602046966553
637,0.0381539948284626,0.038561467081308365
638,0.038190655410289764,0.03854858875274658
639,0.0383121632039547,0.03856027126312256
640,0.03826017305254936,0.038578420877456665
641,0.03819935768842697,0.03859977424144745
642,0.03820432350039482,0.038607195019721985
643,0.03806859254837036,0.038596559315919876
644,0.038210779428482056,0.03857322409749031
645,0.03824249282479286,0.03853404149413109
646,0.0382089801132679,0.038495391607284546
647,0.038214221596717834,0.03848940134048462
648,0.03829494118690491,0.03851179778575897
649,0.03819354996085167,0.0385366827249527
650,0.03824405372142792,0.03856472671031952
651,0.03830260410904884,0.038583092391490936
652,0.03814429044723511,0.038577452301979065
653,0.03819748014211655,0.0385671891272068
654,0.038171686232089996,0.038563814014196396
655,0.03815952315926552,0.03855685144662857
656,0.03813133388757706,0.03855838254094124
657,0.03816818445920944,0.03856755048036575
658,0.03801920637488365,0.038557134568691254
659,0.03817014396190643,0.03855668008327484
660,0.038220375776290894,0.038569383323192596
661,0.038154467940330505,0.038582541048526764
662,0.0382210873067379,0.03859740123152733
663,0.03810121491551399,0.03859942406415939
664,0.03822799026966095,0.038585059344768524
665,0.038090236485004425,0.038551006466150284
666,0.038357559591531754,0.0385136641561985
667,0.038046035915613174,0.03847973793745041
668,0.038116153329610825,0.03848014399409294
669,0.03826063871383667,0.038519486784935
670,0.03812110424041748,0.03856782987713814
671,0.03811471164226532,0.0386112816631794
672,0.03802129998803139,0.038616325706243515
673,0.03806663304567337,0.03859638795256615
674,0.038073331117630005,0.0385788269340992
675,0.03805533051490784,0.038556285202503204
676,0.037977419793605804,0.03853238746523857
677,0.0381530225276947,0.038523897528648376
678,0.03795350715517998,0.03852211311459541
679,0.03808341547846794,0.038507308810949326
680,0.038150615990161896,0.03851170837879181
681,0.03820936754345894,0.03853493928909302
682,0.038111139088869095,0.03853695094585419
683,0.038100466132164,0.03853156045079231
684,0.038101423531770706,0.03852013498544693
685,0.03807917982339859,0.03850876912474632
686,0.03799319639801979,0.038484979420900345
687,0.03822004050016403,0.038468264043331146
688,0.0381648875772953,0.03846810385584831
689,0.03825181722640991,0.03846805542707443
690,0.03793618083000183,0.03848941624164581
691,0.038139622658491135,0.03851977363228798
692,0.038099255412817,0.03853167966008186
693,0.03819790855050087,0.03853096440434456
694,0.038121141493320465,0.038502465933561325
695,0.03800780326128006,0.038473840802907944
696,0.03805333003401756,0.038458727300167084
697,0.03813982009887695,0.03845854848623276
698,0.0381743349134922,0.03845641016960144
699,0.03802274540066719,0.03844882547855377
